## [BeGaze]
## Converted from:	F:\SMI-A\Datapluseyetrack\Participant 1-[1a9076ea-ef2c-4c0b-bd9d-37769ae604b9]\Participant 1-1-unified.smi
## Date:	04.11.2015 16:29:07
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2949
## Reversed:	none
## [Run]
## Subject:	Participant 1
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
388195689	SMP	1	560.61	487.77	
388212814	SMP	1	559.93	489.09	
388229393	SMP	1	562.53	483.29	
388245316	SMP	1	562.86	486.03	
388262237	SMP	1	563.02	486.43	
388278510	SMP	1	563.00	488.86	
388295837	SMP	1	563.54	489.50	
388312079	SMP	1	564.78	491.10	
388328316	SMP	1	565.14	490.00	
388345145	SMP	1	564.88	488.42	
388361716	SMP	1	566.31	489.53	
388378100	SMP	1	566.40	490.74	
388394865	SMP	1	566.26	491.86	
388411238	SMP	1	567.41	493.00	
388428351	SMP	1	567.90	492.15	
388444541	SMP	1	567.39	492.97	
388461715	SMP	1	566.15	493.71	
388478204	SMP	1	569.12	492.19	
388494554	SMP	1	568.51	491.69	
388511509	SMP	1	568.50	491.93	
388527653	SMP	1	568.47	492.17	
388544420	SMP	1	568.74	491.53	
388560878	SMP	1	568.86	492.31	
388577233	SMP	1	569.05	491.65	
388594355	SMP	1	569.93	491.76	
388610489	SMP	1	570.28	493.29	
388627105	SMP	1	572.12	492.05	
388644067	SMP	1	570.34	494.25	
388660295	SMP	1	572.05	490.29	
388677075	SMP	1	571.01	489.68	
388693436	SMP	1	571.52	490.09	
388710119	SMP	1	571.98	488.61	
388726889	SMP	1	570.85	488.25	
388743400	SMP	1	571.49	487.65	
388760478	SMP	1	570.98	489.48	
388776555	SMP	1	571.50	490.23	
388793223	SMP	1	571.31	489.06	
388809695	SMP	1	569.19	492.98	
388826120	SMP	1	571.99	493.68	
388842878	SMP	1	572.92	491.49	
388859532	SMP	1	572.17	491.85	
388876499	SMP	1	573.10	489.73	
388892905	SMP	1	573.40	488.87	
388909319	SMP	1	573.82	489.86	
388926131	SMP	1	574.77	492.49	
388942303	SMP	1	576.24	489.31	
388959101	SMP	1	577.04	490.17	
388975513	SMP	1	577.08	491.51	
388992096	SMP	1	577.42	489.54	
389008841	SMP	1	576.87	491.03	
389025214	SMP	1	573.36	509.02	
389042124	SMP	1	556.87	583.89	
389058476	SMP	1	-1158.53	394.04	
389075025	SMP	1	-3770.54	-638.22	
389091746	SMP	1	547.14	543.26	
389108356	SMP	1	578.80	540.18	
389124938	SMP	1	581.46	477.86	
389141680	SMP	1	584.91	475.93	
389158311	SMP	1	581.04	481.46	
389174865	SMP	1	582.03	479.82	
389191436	SMP	1	583.77	476.47	
389208533	SMP	1	584.85	478.22	
389225008	SMP	1	585.08	476.84	
389241200	SMP	1	585.13	477.37	
389257919	SMP	1	584.81	477.52	
389274329	SMP	1	583.74	478.65	
389291168	SMP	1	585.21	478.96	
389307610	SMP	1	583.57	478.03	
389324184	SMP	1	584.16	477.01	
389340943	SMP	1	583.48	477.54	
389357308	SMP	1	584.16	477.03	
389374248	SMP	1	583.87	477.58	
389390961	SMP	1	583.27	477.68	
389407335	SMP	1	583.71	477.25	
389423946	SMP	1	584.12	477.05	
389440142	SMP	1	583.81	475.54	
389456787	SMP	1	581.21	485.51	
389473524	SMP	1	581.89	484.18	
389490005	SMP	1	581.44	485.72	
389506826	SMP	1	582.45	485.60	
389523798	SMP	1	582.50	486.74	
389539784	SMP	1	583.13	485.25	
389556594	SMP	1	583.18	485.33	
389573009	SMP	1	582.95	485.12	
389589809	SMP	1	584.88	485.06	
389606280	SMP	1	583.04	485.59	
389622904	SMP	1	583.20	484.72	
389639992	SMP	1	582.12	485.13	
389655832	SMP	1	583.04	483.86	
389672753	SMP	1	582.54	483.59	
389689786	SMP	1	583.91	482.79	
389705738	SMP	1	583.57	484.25	
389722613	SMP	1	583.45	483.04	
389739064	SMP	1	583.11	484.85	
389756224	SMP	1	583.55	483.69	
389772258	SMP	1	582.97	479.78	
389788895	SMP	1	582.12	481.06	
389805703	SMP	1	582.67	481.42	
389821952	SMP	1	582.88	484.05	
389839171	SMP	1	583.76	482.72	
389855511	SMP	1	582.74	483.39	
389871822	SMP	1	583.63	483.92	
389888732	SMP	1	582.58	482.63	
389904796	SMP	1	583.07	483.74	
389921684	SMP	1	582.19	484.09	
389938294	SMP	1	581.82	483.32	
389954664	SMP	1	580.95	483.49	
389971668	SMP	1	580.16	482.76	
389987870	SMP	1	579.71	483.49	
390004657	SMP	1	581.14	482.23	
390021211	SMP	1	579.98	483.57	
390037951	SMP	1	580.19	482.91	
390054662	SMP	1	578.41	485.68	
390071039	SMP	1	578.89	484.50	
390087794	SMP	1	578.24	484.49	
390104573	SMP	1	578.59	481.99	
390120675	SMP	1	578.26	482.36	
390137573	SMP	1	578.13	484.16	
390153928	SMP	1	579.29	480.82	
390170428	SMP	1	577.27	484.87	
390187660	SMP	1	578.16	484.35	
390203562	SMP	1	578.31	484.47	
390220813	SMP	1	578.06	484.82	
390236783	SMP	1	578.02	485.27	
390253796	SMP	1	578.20	484.53	
390270622	SMP	1	578.58	488.77	
390286448	SMP	1	578.00	486.21	
390303920	SMP	1	578.94	486.27	
390319763	SMP	1	578.86	486.51	
390337059	SMP	1	577.98	487.48	
390353614	SMP	1	579.25	485.23	
390369517	SMP	1	578.03	485.55	
390386524	SMP	1	578.31	487.28	
390402777	SMP	1	577.35	490.10	
390419763	SMP	1	579.07	488.46	
390436070	SMP	1	578.93	489.14	
390452461	SMP	1	579.04	490.76	
390469877	SMP	1	579.07	488.73	
390485753	SMP	1	579.09	491.68	
390502662	SMP	1	580.27	489.80	
390519170	SMP	1	579.59	489.86	
390535841	SMP	1	579.23	491.44	
390552812	SMP	1	580.82	490.69	
390568753	SMP	1	580.97	490.88	
390585711	SMP	1	580.14	491.37	
390602518	SMP	1	581.20	490.61	
390618514	SMP	1	581.88	490.97	
390635295	SMP	1	582.00	489.40	
390651693	SMP	1	581.95	491.68	
390668880	SMP	1	582.59	490.21	
390684929	SMP	1	582.87	489.20	
390701434	SMP	1	581.92	492.49	
390718229	SMP	1	582.81	492.16	
390734528	SMP	1	582.69	491.81	
390751534	SMP	1	583.47	493.41	
390768050	SMP	1	582.89	493.72	
390784547	SMP	1	585.57	492.43	
390801319	SMP	1	585.91	494.85	
390817783	SMP	1	586.32	493.43	
390834385	SMP	1	587.26	494.00	
390850954	SMP	1	587.36	494.76	
390867300	SMP	1	587.81	496.38	
390884038	SMP	1	588.44	495.15	
390900565	SMP	1	588.03	494.45	
390917121	SMP	1	589.41	493.93	
390933804	SMP	1	589.55	492.13	
390950354	SMP	1	591.58	490.14	
390967017	SMP	1	594.16	491.51	
390983553	SMP	1	596.04	491.99	
391000160	SMP	1	596.02	491.10	
391016765	SMP	1	595.65	491.50	
391033297	SMP	1	596.47	491.24	
391050012	SMP	1	597.95	488.95	
391066432	SMP	1	597.98	488.82	
391083107	SMP	1	598.85	489.26	
391099809	SMP	1	597.91	492.56	
391116283	SMP	1	591.11	498.93	
391132934	SMP	1	597.02	498.89	
391149453	SMP	1	597.25	497.68	
391166372	SMP	1	598.40	496.53	
391182964	SMP	1	598.11	495.67	
391199305	SMP	1	598.54	496.34	
391215926	SMP	1	598.58	495.75	
391232523	SMP	1	598.55	495.45	
391249315	SMP	1	598.85	493.92	
391265857	SMP	1	599.48	491.93	
391282167	SMP	1	599.28	492.96	
391299170	SMP	1	599.29	492.62	
391315421	SMP	1	599.96	494.91	
391332185	SMP	1	599.21	494.06	
391348746	SMP	1	600.65	492.02	
391365293	SMP	1	601.24	490.97	
391381972	SMP	1	600.58	490.93	
391398734	SMP	1	602.15	491.32	
391414942	SMP	1	601.41	492.56	
391431955	SMP	1	602.49	490.32	
391449121	SMP	1	602.32	490.15	
391465093	SMP	1	601.64	490.93	
391481818	SMP	1	601.88	490.95	
391498152	SMP	1	601.70	489.05	
391514858	SMP	1	601.97	489.53	
391531577	SMP	1	601.60	488.59	
391547871	SMP	1	601.34	488.14	
391565092	SMP	1	601.70	487.06	
391580988	SMP	1	601.61	488.43	
391598000	SMP	1	603.07	483.91	
391614230	SMP	1	603.51	486.67	
391631139	SMP	1	602.95	485.49	
391647387	SMP	1	603.07	483.85	
391663961	SMP	1	603.20	482.98	
391680777	SMP	1	603.26	481.76	
391697304	SMP	1	603.02	483.46	
391714036	SMP	1	603.02	485.76	
391730635	SMP	1	603.25	484.15	
391746920	SMP	1	602.78	484.86	
391763750	SMP	1	603.57	485.01	
391780070	SMP	1	602.59	486.07	
391797169	SMP	1	602.89	484.34	
391813724	SMP	1	603.16	484.21	
391829821	SMP	1	602.51	485.26	
391846705	SMP	1	602.16	484.49	
391863069	SMP	1	602.58	484.35	
391879814	SMP	1	583.87	469.43	
391896225	SMP	1	565.53	442.82	
391913131	SMP	1	570.06	441.27	
391929729	SMP	1	570.47	441.73	
391946381	SMP	1	569.67	441.81	
391963301	SMP	1	570.06	439.30	
391979880	SMP	1	570.70	441.11	
391996019	SMP	1	572.06	439.33	
392013128	SMP	1	571.36	438.34	
392029286	SMP	1	570.75	440.65	
392046124	SMP	1	572.15	437.85	
392062710	SMP	1	572.09	437.78	
392078940	SMP	1	572.56	436.86	
392095728	SMP	1	572.04	438.87	
392112040	SMP	1	572.64	437.29	
392128730	SMP	1	571.38	438.14	
392145853	SMP	1	570.79	440.89	
392161909	SMP	1	570.00	441.61	
392178713	SMP	1	570.81	439.37	
392194932	SMP	1	570.82	440.25	
392211818	SMP	1	571.49	440.58	
392228435	SMP	1	563.61	443.63	
392244877	SMP	1	562.33	438.62	
392261456	SMP	1	562.37	438.45	
392278063	SMP	1	561.79	437.29	
392295086	SMP	1	561.43	438.77	
392311880	SMP	1	563.17	435.55	
392327950	SMP	1	563.32	436.80	
392344863	SMP	1	562.86	434.49	
392361007	SMP	1	562.72	434.96	
392377839	SMP	1	563.87	433.93	
392394871	SMP	1	562.85	435.01	
392410849	SMP	1	562.95	435.03	
392427461	SMP	1	563.70	434.07	
392444209	SMP	1	561.87	437.01	
392461037	SMP	1	562.41	436.87	
392477650	SMP	1	562.36	436.54	
392493920	SMP	1	563.24	435.50	
392510507	SMP	1	563.99	435.98	
392527079	SMP	1	562.84	436.13	
392543935	SMP	1	562.73	437.01	
392560614	SMP	1	563.64	435.27	
392576928	SMP	1	565.89	433.28	
392593484	SMP	1	564.23	435.51	
392609962	SMP	1	566.17	434.61	
392627166	SMP	1	566.88	431.27	
392643605	SMP	1	566.15	433.39	
392659807	SMP	1	566.73	431.93	
392676313	SMP	1	566.63	431.58	
392692925	SMP	1	565.76	433.22	
392709960	SMP	1	568.50	430.94	
392726327	SMP	1	567.36	431.04	
392742741	SMP	1	569.26	431.02	
392759659	SMP	1	567.92	432.15	
392776001	SMP	1	567.07	433.93	
392792879	SMP	1	568.99	430.00	
392809332	SMP	1	566.35	432.41	
392825654	SMP	1	568.64	430.31	
392842642	SMP	1	568.21	430.41	
392858909	SMP	1	568.82	433.40	
392875674	SMP	1	568.73	434.62	
392892088	SMP	1	568.87	433.30	
392908570	SMP	1	569.05	434.28	
392925431	SMP	1	568.85	435.23	
392941997	SMP	1	568.12	435.74	
392959027	SMP	1	567.60	436.37	
392975123	SMP	1	568.74	435.67	
392991792	SMP	1	568.66	438.30	
393008548	SMP	1	567.87	437.10	
393024818	SMP	1	568.85	437.36	
393041737	SMP	1	576.54	437.27	
393058286	SMP	1	577.84	436.92	
393074682	SMP	1	576.46	440.35	
393091490	SMP	1	576.23	438.52	
393107819	SMP	1	576.08	440.14	
393124894	SMP	1	576.37	439.51	
393141522	SMP	1	574.90	440.24	
393157583	SMP	1	575.77	440.52	
393174738	SMP	1	577.36	440.24	
393190788	SMP	1	577.25	439.28	
393207814	SMP	1	576.82	438.75	
393224647	SMP	1	576.41	438.49	
393240539	SMP	1	577.00	438.71	
393257845	SMP	1	577.03	438.73	
393273785	SMP	1	577.07	438.65	
393290640	SMP	1	574.23	439.38	
393306895	SMP	1	575.39	438.91	
393323570	SMP	1	575.37	439.04	
393340389	SMP	1	576.04	438.91	
393356790	SMP	1	574.47	439.55	
393374010	SMP	1	573.47	440.61	
393390530	SMP	1	573.08	440.31	
393406465	SMP	1	573.66	439.30	
393423671	SMP	1	573.85	439.51	
393440152	SMP	1	573.43	439.56	
393456275	SMP	1	573.85	440.36	
393473429	SMP	1	574.25	439.76	
393489541	SMP	1	572.69	440.44	
393506753	SMP	1	573.09	440.49	
393523300	SMP	1	573.06	440.54	
393539156	SMP	1	563.80	446.45	
393556111	SMP	1	563.94	446.46	
393572654	SMP	1	563.80	447.56	
393589783	SMP	1	565.31	445.75	
393606260	SMP	1	564.52	447.91	
393622274	SMP	1	567.20	444.07	
393639214	SMP	1	567.31	444.35	
393655410	SMP	1	567.34	445.22	
393672533	SMP	1	567.65	444.86	
393689280	SMP	1	567.37	444.14	
393705122	SMP	1	567.00	445.24	
393722370	SMP	1	566.34	447.02	
393738434	SMP	1	567.24	446.45	
393755286	SMP	1	568.38	445.46	
393771784	SMP	1	567.57	446.20	
393788326	SMP	1	568.12	445.20	
393804877	SMP	1	567.11	446.78	
393821305	SMP	1	565.90	446.33	
393838056	SMP	1	568.87	446.21	
393854916	SMP	1	568.12	445.32	
393871152	SMP	1	568.50	444.47	
393888265	SMP	1	567.93	444.37	
393904470	SMP	1	568.67	444.24	
393921225	SMP	1	568.99	442.91	
393937697	SMP	1	569.10	441.72	
393954379	SMP	1	569.40	457.43	
393971206	SMP	1	571.82	455.96	
393987562	SMP	1	571.85	456.82	
394004302	SMP	1	572.21	455.38	
394020979	SMP	1	570.77	458.96	
394037332	SMP	1	570.54	458.88	
394053978	SMP	1	569.98	461.78	
394070383	SMP	1	569.34	462.06	
394087276	SMP	1	568.94	462.11	
394104064	SMP	1	569.49	462.33	
394120134	SMP	1	570.50	461.29	
394136850	SMP	1	569.71	461.41	
394153155	SMP	1	570.15	460.35	
394170470	SMP	1	571.27	453.63	
394186706	SMP	1	569.71	456.55	
394203053	SMP	1	570.50	454.87	
394220135	SMP	1	571.49	459.42	
394236299	SMP	1	571.49	457.95	
394253426	SMP	1	567.12	460.89	
394269948	SMP	1	564.99	456.84	
394286072	SMP	1	563.76	458.89	
394303041	SMP	1	563.25	459.27	
394319353	SMP	1	564.10	458.88	
394336789	SMP	1	562.90	461.70	
394352939	SMP	1	563.02	460.90	
394369027	SMP	1	564.34	458.17	
394386125	SMP	1	562.53	460.70	
394402243	SMP	1	564.00	458.36	
394418886	SMP	1	565.51	456.63	
394436178	SMP	1	565.09	459.61	
394452028	SMP	1	566.24	457.20	
394468744	SMP	1	566.73	454.73	
394485353	SMP	1	570.32	449.48	
394502175	SMP	1	572.02	446.60	
394518874	SMP	1	573.19	446.31	
394535063	SMP	1	572.11	447.90	
394552187	SMP	1	574.51	439.80	
394568205	SMP	1	574.30	442.57	
394585054	SMP	1	574.10	443.22	
394601654	SMP	1	576.88	439.76	
394618016	SMP	1	575.87	437.89	
394634589	SMP	1	575.88	437.23	
394651189	SMP	1	576.15	436.87	
394668386	SMP	1	577.01	435.88	
394684603	SMP	1	576.72	435.20	
394700998	SMP	1	577.14	432.81	
394717818	SMP	1	577.53	433.63	
394734208	SMP	1	577.51	430.44	
394751045	SMP	1	579.10	427.84	
394767422	SMP	1	578.08	428.82	
394783950	SMP	1	578.46	426.17	
394800716	SMP	1	578.35	424.88	
394817235	SMP	1	578.12	421.84	
394833996	SMP	1	578.31	422.66	
394850233	SMP	1	579.71	418.39	
394866932	SMP	1	577.96	420.26	
394883823	SMP	1	581.54	419.01	
394900218	SMP	1	581.61	418.25	
394917253	SMP	1	582.45	420.24	
394933466	SMP	1	581.28	418.67	
394949834	SMP	1	585.03	415.88	
394966429	SMP	1	583.69	417.70	
394982990	SMP	1	583.44	414.46	
394999760	SMP	1	583.94	414.07	
395016576	SMP	1	584.34	414.74	
395032785	SMP	1	583.87	413.14	
395049761	SMP	1	585.40	413.53	
395066084	SMP	1	585.21	416.69	
395082715	SMP	1	584.01	417.96	
395099895	SMP	1	585.04	416.39	
395116055	SMP	1	584.75	416.60	
395132906	SMP	1	584.05	418.47	
395149192	SMP	1	584.42	419.30	
395166236	SMP	1	583.87	417.94	
395182362	SMP	1	583.31	418.81	
395198924	SMP	1	582.46	420.14	
395216030	SMP	1	583.07	419.78	
395232037	SMP	1	582.95	418.54	
395248879	SMP	1	583.66	417.76	
395265574	SMP	1	584.55	414.46	
395281943	SMP	1	584.77	414.35	
395298592	SMP	1	584.82	414.26	
395315186	SMP	1	584.60	413.38	
395331980	SMP	1	585.26	413.34	
395348561	SMP	1	585.32	414.34	
395364957	SMP	1	585.13	416.08	
395381791	SMP	1	584.76	415.13	
395398550	SMP	1	584.91	414.42	
395414599	SMP	1	585.03	414.93	
395431778	SMP	1	584.71	416.25	
395447880	SMP	1	584.88	416.74	
395464538	SMP	1	584.91	418.30	
395481294	SMP	1	584.38	417.24	
395497424	SMP	1	584.27	417.09	
395514519	SMP	1	585.00	416.99	
395530930	SMP	1	582.15	423.31	
395547729	SMP	1	580.51	437.00	
395564615	SMP	1	581.43	435.44	
395580550	SMP	1	580.78	435.38	
395597686	SMP	1	581.51	436.73	
395613839	SMP	1	580.77	437.02	
395630593	SMP	1	580.49	438.21	
395647243	SMP	1	580.62	437.82	
395663434	SMP	1	580.04	440.40	
395680732	SMP	1	579.03	440.56	
395696559	SMP	1	579.36	438.85	
395713606	SMP	1	578.67	443.08	
395730113	SMP	1	579.36	440.42	
395746550	SMP	1	578.57	439.09	
395763242	SMP	1	577.96	441.38	
395779581	SMP	1	580.97	438.09	
395796562	SMP	1	578.40	440.60	
395813289	SMP	1	579.73	438.06	
395829428	SMP	1	579.02	440.35	
395846097	SMP	1	580.84	437.92	
395862672	SMP	1	581.18	437.44	
395879185	SMP	1	580.06	441.12	
395895779	SMP	1	580.39	440.17	
395912427	SMP	1	580.84	439.30	
395929035	SMP	1	580.07	438.99	
395945509	SMP	1	581.35	437.20	
395962208	SMP	1	582.04	436.28	
395978736	SMP	1	581.26	437.62	
395995386	SMP	1	581.47	437.35	
396012022	SMP	1	581.06	437.77	
396028528	SMP	1	581.36	438.41	
396045171	SMP	1	580.06	438.50	
396061771	SMP	1	580.35	436.34	
396078349	SMP	1	580.24	436.20	
396095061	SMP	1	581.24	436.89	
396111513	SMP	1	581.41	437.14	
396128766	SMP	1	581.02	438.72	
396145010	SMP	1	580.96	438.71	
396161379	SMP	1	582.16	437.06	
396177970	SMP	1	581.79	435.52	
396194383	SMP	1	581.46	435.38	
396211835	SMP	1	580.45	436.45	
396228191	SMP	1	580.64	436.38	
396244446	SMP	1	580.99	435.33	
396261378	SMP	1	582.29	436.46	
396277669	SMP	1	582.54	432.94	
396294678	SMP	1	583.03	434.41	
396310631	SMP	1	583.16	433.83	
396327424	SMP	1	584.52	432.59	
396344308	SMP	1	584.73	432.52	
396360700	SMP	1	585.20	432.53	
396377259	SMP	1	586.20	433.18	
396393931	SMP	1	585.81	432.99	
396410367	SMP	1	585.19	432.82	
396427260	SMP	1	584.60	433.98	
396443724	SMP	1	585.42	432.42	
396460352	SMP	1	585.36	435.70	
396476888	SMP	1	586.49	434.50	
396493434	SMP	1	586.33	433.89	
396510505	SMP	1	585.52	433.87	
396526453	SMP	1	584.70	435.77	
396543246	SMP	1	585.47	434.10	
396560399	SMP	1	585.99	435.37	
396576351	SMP	1	584.67	439.37	
396593032	SMP	1	584.00	440.84	
396609478	SMP	1	584.84	437.94	
396626173	SMP	1	584.46	437.78	
396643043	SMP	1	584.48	437.54	
396659083	SMP	1	584.14	438.24	
396676307	SMP	1	583.91	438.13	
396692591	SMP	1	583.69	439.37	
396709556	SMP	1	583.05	439.66	
396725865	SMP	1	582.54	440.24	
396742069	SMP	1	582.38	439.86	
396759009	SMP	1	582.04	440.63	
396775552	SMP	1	582.61	441.40	
396792095	SMP	1	581.94	440.62	
396808687	SMP	1	582.21	440.98	
396825222	SMP	1	582.84	440.34	
396842039	SMP	1	582.36	440.88	
396858236	SMP	1	582.06	441.10	
396875106	SMP	1	582.99	440.16	
396891717	SMP	1	582.20	443.24	
396908052	SMP	1	581.01	443.42	
396924842	SMP	1	582.62	442.74	
396941485	SMP	1	583.32	442.83	
396958350	SMP	1	583.55	440.21	
396974602	SMP	1	583.43	442.12	
396991279	SMP	1	583.84	442.04	
397007932	SMP	1	583.48	442.82	
397024411	SMP	1	585.20	438.39	
397041388	SMP	1	584.53	441.31	
397057544	SMP	1	584.96	440.95	
397074119	SMP	1	585.01	440.87	
397091014	SMP	1	584.70	442.13	
397107436	SMP	1	582.44	441.57	
397124109	SMP	1	585.90	439.80	
397141002	SMP	1	585.03	440.30	
397157305	SMP	1	586.19	438.95	
397173965	SMP	1	586.43	438.77	
397190271	SMP	1	588.23	437.98	
397207709	SMP	1	587.28	438.93	
397223921	SMP	1	586.65	441.03	
397240190	SMP	1	587.91	439.33	
397257357	SMP	1	584.85	440.48	
397273415	SMP	1	587.47	438.31	
397290007	SMP	1	586.23	439.66	
397306519	SMP	1	587.00	438.86	
397323080	SMP	1	586.25	441.57	
397340080	SMP	1	586.02	440.01	
397356176	SMP	1	585.61	440.51	
397372956	SMP	1	586.69	438.84	
397389990	SMP	1	586.65	440.56	
397406191	SMP	1	587.15	440.12	
397422870	SMP	1	586.25	440.81	
397439484	SMP	1	586.85	439.86	
397455783	SMP	1	585.32	439.28	
397473095	SMP	1	585.97	439.93	
397488989	SMP	1	585.53	440.17	
397506104	SMP	1	585.81	439.43	
397522562	SMP	1	583.24	441.07	
397538768	SMP	1	584.30	439.59	
397555753	SMP	1	584.35	441.05	
397571888	SMP	1	583.82	441.54	
397588724	SMP	1	583.52	443.15	
397605599	SMP	1	584.50	442.21	
397621789	SMP	1	582.69	444.41	
397638901	SMP	1	584.73	442.25	
397654819	SMP	1	584.31	442.24	
397672285	SMP	1	585.98	440.63	
397688497	SMP	1	585.94	441.40	
397704664	SMP	1	587.27	440.14	
397721603	SMP	1	586.78	441.18	
397737949	SMP	1	586.62	440.90	
397754778	SMP	1	586.92	440.46	
397771464	SMP	1	587.18	440.18	
397787704	SMP	1	586.93	441.42	
397804615	SMP	1	584.86	444.12	
397820794	SMP	1	586.42	443.01	
397837764	SMP	1	585.91	443.81	
397854081	SMP	1	586.28	444.15	
397870669	SMP	1	586.79	444.39	
397887386	SMP	1	587.67	443.62	
397903922	SMP	1	587.29	442.39	
397920941	SMP	1	587.24	443.76	
397937237	SMP	1	585.92	446.29	
397953704	SMP	1	585.29	449.62	
397970481	SMP	1	585.04	451.01	
397986944	SMP	1	584.56	448.80	
398003653	SMP	1	585.77	449.70	
398020205	SMP	1	585.54	450.61	
398036582	SMP	1	586.56	449.93	
398053359	SMP	1	585.61	452.35	
398069784	SMP	1	585.27	456.98	
398086823	SMP	1	585.94	456.28	
398103181	SMP	1	586.30	455.06	
398119617	SMP	1	584.61	455.71	
398136264	SMP	1	585.60	454.53	
398152826	SMP	1	584.81	455.89	
398169857	SMP	1	585.52	454.55	
398186692	SMP	1	585.25	455.32	
398202550	SMP	1	585.43	454.79	
398219639	SMP	1	585.19	455.36	
398235775	SMP	1	585.91	455.64	
398252573	SMP	1	585.17	456.53	
398269418	SMP	1	588.25	455.70	
398285542	SMP	1	587.82	455.76	
398302439	SMP	1	589.14	455.77	
398318784	SMP	1	588.32	455.83	
398336009	SMP	1	588.42	455.16	
398351961	SMP	1	588.78	455.38	
398368542	SMP	1	588.89	455.35	
398385910	SMP	1	588.96	453.88	
398401855	SMP	1	588.53	454.52	
398418410	SMP	1	589.55	454.78	
398435373	SMP	1	589.40	454.16	
398451689	SMP	1	589.15	454.98	
398468616	SMP	1	589.89	454.03	
398484715	SMP	1	589.78	453.67	
398501857	SMP	1	589.79	452.84	
398517994	SMP	1	589.84	453.33	
398534520	SMP	1	589.34	454.91	
398551416	SMP	1	588.36	454.64	
398567709	SMP	1	587.72	453.43	
398584508	SMP	1	587.59	452.39	
398601164	SMP	1	586.03	455.74	
398617521	SMP	1	585.18	455.75	
398634414	SMP	1	586.56	455.12	
398650690	SMP	1	585.90	456.21	
398667569	SMP	1	586.16	455.50	
398684027	SMP	1	586.29	454.49	
398700406	SMP	1	586.56	455.26	
398717550	SMP	1	586.69	454.46	
398733721	SMP	1	585.36	455.72	
398750545	SMP	1	585.11	455.50	
398766892	SMP	1	584.80	456.28	
398783400	SMP	1	585.30	456.31	
398800272	SMP	1	585.89	455.51	
398816570	SMP	1	585.37	455.48	
398833686	SMP	1	586.76	454.18	
398850139	SMP	1	587.60	453.77	
398866381	SMP	1	586.42	455.40	
398883321	SMP	1	586.18	455.40	
398899551	SMP	1	586.33	454.85	
398916229	SMP	1	588.24	451.67	
398932781	SMP	1	585.02	453.44	
398949436	SMP	1	587.61	455.46	
398966385	SMP	1	588.88	453.93	
398982535	SMP	1	589.77	452.96	
398999801	SMP	1	591.93	452.01	
399016366	SMP	1	591.41	451.28	
399032407	SMP	1	591.65	451.32	
399049542	SMP	1	591.99	449.43	
399065567	SMP	1	596.29	449.19	
399082384	SMP	1	595.64	450.07	
399098839	SMP	1	596.08	448.59	
399115293	SMP	1	596.16	448.43	
399132267	SMP	1	597.01	450.96	
399148534	SMP	1	597.95	446.18	
399165613	SMP	1	595.22	452.24	
399181855	SMP	1	595.86	447.45	
399198277	SMP	1	594.00	450.51	
399215269	SMP	1	594.20	451.60	
399231716	SMP	1	593.90	453.49	
399248745	SMP	1	593.53	454.11	
399264792	SMP	1	594.01	453.48	
399281418	SMP	1	594.94	453.74	
399298335	SMP	1	595.10	453.62	
399314855	SMP	1	594.68	453.45	
399331211	SMP	1	593.70	452.71	
399347889	SMP	1	592.31	453.91	
399364548	SMP	1	590.43	456.70	
399381316	SMP	1	590.54	457.04	
399397568	SMP	1	589.94	454.87	
399414211	SMP	1	591.15	455.66	
399431281	SMP	1	589.94	454.70	
399447456	SMP	1	590.44	455.53	
399464143	SMP	1	592.57	454.12	
399480872	SMP	1	593.05	453.70	
399497195	SMP	1	591.88	452.59	
399514129	SMP	1	590.86	451.67	
399530459	SMP	1	591.77	450.63	
399547525	SMP	1	591.96	449.38	
399564050	SMP	1	593.32	449.21	
399580100	SMP	1	592.78	448.40	
399597280	SMP	1	593.40	443.83	
399613211	SMP	1	593.70	444.23	
399630361	SMP	1	592.84	444.03	
399646875	SMP	1	592.96	443.85	
399662879	SMP	1	594.87	445.15	
399680009	SMP	1	594.03	446.28	
399696111	SMP	1	593.32	448.15	
399713334	SMP	1	593.73	448.01	
399729451	SMP	1	593.19	450.17	
399746039	SMP	1	594.73	447.72	
399762795	SMP	1	593.88	450.52	
399779223	SMP	1	593.99	451.47	
399795848	SMP	1	595.34	452.54	
399812547	SMP	1	594.35	453.96	
399828993	SMP	1	593.86	455.12	
399845685	SMP	1	593.21	457.83	
399862348	SMP	1	593.57	456.01	
399878763	SMP	1	592.15	457.06	
399895669	SMP	1	593.03	456.71	
399911794	SMP	1	591.39	458.34	
399928877	SMP	1	587.62	460.82	
399945012	SMP	1	586.85	464.37	
399962544	SMP	1	587.40	462.49	
399978584	SMP	1	587.68	461.21	
399994899	SMP	1	588.87	459.98	
