## [BeGaze]
## Converted from:	F:\SMI-A\Madison test\madison-[d5b25234-9881-432f-aa23-9764dd3f39f6]\madison-1-unified.smi
## Date:	25.11.2015 20:26:48
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5126
## Reversed:	none
## [Run]
## Subject:	madison
## Description:	Run1
## [Calibration]
## Calibration Area:	960	720
## [Geometry]
## Stimulus Dimension [mm]:	960	720
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
481279158	SMP	1	546.67	233.78	
481295659	SMP	1	547.38	233.09	
481312529	SMP	1	547.64	234.17	
481328745	SMP	1	545.94	233.57	
481345547	SMP	1	546.01	233.34	
481362118	SMP	1	546.47	234.22	
481378519	SMP	1	542.13	233.36	
481395543	SMP	1	541.07	233.46	
481411737	SMP	1	541.55	233.44	
481428273	SMP	1	541.64	232.84	
481444928	SMP	1	541.20	231.37	
481461455	SMP	1	540.86	231.80	
481478752	SMP	1	542.01	232.40	
481494833	SMP	1	541.30	232.52	
481511287	SMP	1	541.61	232.10	
481528182	SMP	1	542.47	232.63	
481544866	SMP	1	542.96	232.07	
481561344	SMP	1	544.67	233.18	
481577960	SMP	1	545.33	232.50	
481594375	SMP	1	547.02	232.81	
481611012	SMP	1	548.02	233.55	
481627613	SMP	1	547.95	233.34	
481644575	SMP	1	548.71	233.95	
481660755	SMP	1	548.29	234.98	
481677226	SMP	1	548.61	235.98	
481694014	SMP	1	548.74	238.18	
481710554	SMP	1	548.06	236.67	
481727641	SMP	1	547.64	237.73	
481743588	SMP	1	547.98	237.57	
481760361	SMP	1	547.61	237.40	
481776870	SMP	1	547.17	237.18	
481793339	SMP	1	547.86	238.19	
481810264	SMP	1	548.20	237.84	
481826614	SMP	1	549.51	236.92	
481843288	SMP	1	550.96	237.14	
481859928	SMP	1	551.45	237.27	
481876420	SMP	1	551.84	235.69	
481893061	SMP	1	553.03	234.66	
481909718	SMP	1	551.91	235.08	
481926198	SMP	1	550.72	235.02	
481942803	SMP	1	551.60	234.92	
481959500	SMP	1	551.22	233.78	
481975983	SMP	1	550.93	234.12	
481992566	SMP	1	550.48	233.46	
482009189	SMP	1	550.84	232.77	
482025836	SMP	1	550.58	233.19	
482042420	SMP	1	549.31	232.94	
482058937	SMP	1	547.28	232.53	
482075518	SMP	1	548.97	233.48	
482092149	SMP	1	548.11	234.03	
482108766	SMP	1	548.59	232.67	
482125386	SMP	1	549.30	233.69	
482141914	SMP	1	549.48	232.79	
482158569	SMP	1	551.51	233.39	
482175307	SMP	1	551.00	233.23	
482191701	SMP	1	551.26	232.55	
482208300	SMP	1	552.00	232.47	
482224936	SMP	1	552.01	231.71	
482241607	SMP	1	553.16	230.21	
482258263	SMP	1	551.83	229.16	
482275170	SMP	1	550.49	228.31	
482291621	SMP	1	552.49	228.67	
482307994	SMP	1	552.30	228.01	
482324650	SMP	1	552.09	229.94	
482341318	SMP	1	553.77	231.84	
482357887	SMP	1	537.26	247.30	
482374466	SMP	1	524.88	271.30	
482391036	SMP	1	526.86	276.56	
482407689	SMP	1	527.69	274.50	
482424080	SMP	1	528.25	278.63	
482441225	SMP	1	529.66	279.46	
482457452	SMP	1	528.74	279.34	
482473979	SMP	1	529.46	277.84	
482490734	SMP	1	530.17	280.22	
482507383	SMP	1	529.93	281.94	
482523778	SMP	1	529.18	284.40	
482540304	SMP	1	529.46	285.47	
482557080	SMP	1	529.30	286.90	
482573467	SMP	1	527.10	285.85	
482590145	SMP	1	525.13	286.77	
482606723	SMP	1	523.54	286.82	
482623385	SMP	1	523.53	286.32	
482639911	SMP	1	523.28	286.96	
482656554	SMP	1	522.56	286.59	
482673338	SMP	1	522.62	286.51	
482689669	SMP	1	522.79	285.64	
482706258	SMP	1	522.79	285.74	
482722925	SMP	1	519.92	285.76	
482739513	SMP	1	515.49	287.18	
482756273	SMP	1	514.75	287.10	
482772864	SMP	1	515.66	286.10	
482789129	SMP	1	515.95	288.02	
482805928	SMP	1	516.31	288.26	
482822418	SMP	1	516.44	290.69	
482839027	SMP	1	515.69	291.75	
482855479	SMP	1	515.92	292.08	
482872269	SMP	1	516.57	293.43	
482888797	SMP	1	516.53	296.55	
482905480	SMP	1	514.63	298.18	
482922168	SMP	1	515.29	299.62	
482938682	SMP	1	547.23	308.14	
482955370	SMP	1	601.18	322.84	
482971789	SMP	1	601.74	323.38	
482988279	SMP	1	601.32	320.48	
483005173	SMP	1	599.88	319.98	
483021787	SMP	1	597.79	317.83	
483038276	SMP	1	597.29	314.41	
483054611	SMP	1	594.97	311.63	
483071470	SMP	1	593.21	312.08	
483088035	SMP	1	592.83	308.83	
483104581	SMP	1	593.26	309.06	
483121014	SMP	1	592.26	307.29	
483137664	SMP	1	592.08	307.04	
483154323	SMP	1	593.89	306.47	
483171072	SMP	1	593.67	307.05	
483187528	SMP	1	596.13	307.58	
483204252	SMP	1	597.18	308.60	
483220833	SMP	1	606.59	297.29	
483237306	SMP	1	614.43	275.53	
483253811	SMP	1	615.01	274.20	
483270751	SMP	1	615.30	270.95	
483287234	SMP	1	614.30	269.91	
483303651	SMP	1	613.95	269.95	
483320448	SMP	1	612.95	268.01	
483336746	SMP	1	612.92	268.29	
483353442	SMP	1	612.57	265.70	
483370072	SMP	1	611.18	264.06	
483386645	SMP	1	607.26	258.19	
483403336	SMP	1	608.36	250.83	
483419799	SMP	1	608.53	250.92	
483436750	SMP	1	608.00	248.96	
483453148	SMP	1	609.55	249.05	
483469545	SMP	1	607.97	250.01	
483486173	SMP	1	607.95	248.47	
483502846	SMP	1	607.61	248.53	
483519653	SMP	1	607.60	248.32	
483535923	SMP	1	607.91	246.73	
483552576	SMP	1	608.80	246.99	
483569144	SMP	1	607.69	248.21	
483585990	SMP	1	608.08	246.87	
483602469	SMP	1	608.01	247.41	
483618961	SMP	1	608.70	247.19	
483635767	SMP	1	607.90	246.86	
483652194	SMP	1	607.69	246.21	
483668670	SMP	1	609.07	246.41	
483685291	SMP	1	607.55	246.04	
483701912	SMP	1	608.18	245.89	
483718491	SMP	1	609.19	246.51	
483735376	SMP	1	606.18	245.67	
483751672	SMP	1	606.80	245.56	
483768304	SMP	1	606.81	246.32	
483784895	SMP	1	606.56	245.97	
483801491	SMP	1	606.55	245.67	
483818086	SMP	1	606.27	245.35	
483834828	SMP	1	609.08	244.19	
483851517	SMP	1	609.69	241.46	
483868038	SMP	1	611.06	241.40	
483884468	SMP	1	610.74	240.40	
483901181	SMP	1	610.74	239.48	
483917667	SMP	1	610.97	237.77	
483934496	SMP	1	610.12	237.70	
483950872	SMP	1	611.52	236.81	
483967464	SMP	1	610.85	236.10	
483984116	SMP	1	610.35	235.60	
484000636	SMP	1	610.37	233.18	
484017459	SMP	1	609.71	233.59	
484033811	SMP	1	610.74	234.30	
484050609	SMP	1	610.51	232.54	
484067027	SMP	1	610.94	233.58	
484083703	SMP	1	610.92	233.49	
484100201	SMP	1	611.57	234.76	
484116774	SMP	1	610.10	233.54	
484133435	SMP	1	613.25	234.37	
484150214	SMP	1	612.71	234.48	
484166714	SMP	1	611.46	234.14	
484183267	SMP	1	610.87	233.06	
484199858	SMP	1	611.64	233.33	
484216438	SMP	1	611.62	233.11	
484232949	SMP	1	610.18	233.73	
484249717	SMP	1	610.05	231.96	
484266364	SMP	1	609.50	233.27	
484282822	SMP	1	609.79	232.56	
484299540	SMP	1	609.34	231.68	
484315909	SMP	1	604.18	241.33	
484332550	SMP	1	582.26	271.55	
484349144	SMP	1	579.01	283.76	
484365900	SMP	1	579.84	283.17	
484382552	SMP	1	579.59	283.42	
484398950	SMP	1	580.04	283.00	
484415549	SMP	1	578.81	282.59	
484432177	SMP	1	578.97	282.60	
484448676	SMP	1	579.58	281.18	
484465284	SMP	1	578.93	281.73	
484482149	SMP	1	578.69	281.88	
484498554	SMP	1	578.77	281.71	
484515186	SMP	1	578.48	281.41	
484531786	SMP	1	579.10	280.60	
484548322	SMP	1	578.72	281.19	
484565048	SMP	1	578.24	281.53	
484581577	SMP	1	577.54	281.50	
484598115	SMP	1	580.37	280.29	
484614847	SMP	1	580.16	280.25	
484631371	SMP	1	581.82	280.27	
484647970	SMP	1	580.45	280.69	
484664430	SMP	1	581.66	282.84	
484681081	SMP	1	583.45	281.72	
484697668	SMP	1	584.01	283.13	
484714268	SMP	1	574.34	284.45	
484731120	SMP	1	524.85	288.92	
484747516	SMP	1	516.05	289.27	
484764053	SMP	1	517.00	291.23	
484780587	SMP	1	516.87	290.10	
484797172	SMP	1	518.57	289.81	
484813813	SMP	1	518.16	289.80	
484830587	SMP	1	518.86	290.52	
484847022	SMP	1	517.95	290.68	
484863733	SMP	1	519.23	290.80	
484880164	SMP	1	519.24	288.49	
484896818	SMP	1	520.31	288.65	
484913597	SMP	1	520.84	288.54	
484930042	SMP	1	520.80	288.59	
484946582	SMP	1	521.71	288.83	
484963224	SMP	1	515.36	288.54	
484980116	SMP	1	506.52	287.89	
484996593	SMP	1	507.20	286.82	
485013006	SMP	1	506.32	287.83	
485029749	SMP	1	507.12	287.01	
485046164	SMP	1	506.36	287.42	
485062941	SMP	1	505.97	287.64	
485079486	SMP	1	506.25	287.80	
485095973	SMP	1	507.04	286.70	
485112757	SMP	1	506.97	286.88	
485129266	SMP	1	508.26	286.31	
485145825	SMP	1	507.09	286.30	
485162511	SMP	1	508.30	285.29	
485178862	SMP	1	508.81	285.74	
485195512	SMP	1	507.10	285.10	
485212177	SMP	1	508.05	285.63	
485228709	SMP	1	508.73	284.70	
485245304	SMP	1	514.46	262.46	
485261852	SMP	1	525.25	211.12	
485278510	SMP	1	524.48	183.82	
485295198	SMP	1	525.82	178.76	
485311675	SMP	1	526.10	176.40	
485328298	SMP	1	526.69	178.54	
485344957	SMP	1	527.17	177.12	
485361419	SMP	1	527.14	176.08	
485378108	SMP	1	527.26	174.15	
485394669	SMP	1	526.47	172.97	
485411483	SMP	1	525.70	173.29	
485427812	SMP	1	526.80	172.13	
485444415	SMP	1	525.62	171.81	
485461028	SMP	1	526.39	172.07	
485477876	SMP	1	529.77	166.77	
485494226	SMP	1	542.15	145.57	
485510754	SMP	1	546.73	136.45	
485527535	SMP	1	545.91	136.11	
485544114	SMP	1	547.91	136.91	
485560593	SMP	1	546.13	134.09	
485577193	SMP	1	546.65	132.73	
485594075	SMP	1	548.90	133.77	
485610450	SMP	1	547.67	130.38	
485627042	SMP	1	549.19	129.28	
485643800	SMP	1	549.62	129.19	
485660101	SMP	1	550.10	127.22	
485676845	SMP	1	555.43	120.20	
485693571	SMP	1	562.39	111.82	
485710008	SMP	1	563.93	112.36	
485726499	SMP	1	562.25	109.89	
485743339	SMP	1	562.24	109.73	
485759924	SMP	1	562.74	110.92	
485776408	SMP	1	562.89	110.29	
485793064	SMP	1	561.19	110.60	
485809672	SMP	1	562.30	112.00	
485826286	SMP	1	561.39	111.13	
485842796	SMP	1	561.44	111.88	
485859363	SMP	1	560.83	111.03	
485875904	SMP	1	569.34	110.81	
485892705	SMP	1	579.53	111.90	
485909159	SMP	1	577.51	113.23	
485926146	SMP	1	577.53	113.12	
485942429	SMP	1	576.89	111.80	
485959062	SMP	1	576.26	111.60	
485975437	SMP	1	576.56	112.52	
485992357	SMP	1	575.89	110.33	
486008949	SMP	1	575.80	110.95	
486025801	SMP	1	576.59	109.94	
486042105	SMP	1	577.31	109.46	
486058598	SMP	1	576.81	109.48	
486075054	SMP	1	577.80	109.80	
486091651	SMP	1	591.15	110.10	
486108547	SMP	1	634.89	97.85	
486124902	SMP	1	647.17	97.18	
486141415	SMP	1	644.42	96.94	
486158102	SMP	1	644.24	95.99	
486174609	SMP	1	644.34	94.24	
486191286	SMP	1	644.79	92.93	
486207835	SMP	1	644.38	91.79	
486226686	SMP	1	645.73	90.97	
486241169	SMP	1	644.92	92.37	
486257885	SMP	1	644.05	90.32	
486274181	SMP	1	643.93	92.14	
486290781	SMP	1	642.58	90.48	
486307584	SMP	1	643.19	90.65	
486324016	SMP	1	642.12	92.02	
486340717	SMP	1	642.29	91.81	
486357315	SMP	1	643.04	90.28	
486373781	SMP	1	640.90	91.25	
486390396	SMP	1	641.31	93.31	
486406945	SMP	1	639.06	93.27	
486423511	SMP	1	641.33	92.18	
486440409	SMP	1	641.25	89.84	
486456869	SMP	1	641.43	90.68	
486473434	SMP	1	643.12	88.01	
486489879	SMP	1	638.64	85.70	
486506651	SMP	1	639.17	85.65	
486523844	SMP	1	638.93	82.83	
486539935	SMP	1	639.80	81.63	
486556418	SMP	1	639.53	81.33	
486572901	SMP	1	636.43	80.88	
486589501	SMP	1	638.69	79.57	
486606266	SMP	1	637.86	78.47	
486622678	SMP	1	640.08	76.66	
486639398	SMP	1	640.12	77.52	
486656223	SMP	1	639.30	77.34	
486672582	SMP	1	640.11	75.87	
486689232	SMP	1	637.66	76.42	
486705716	SMP	1	637.17	75.98	
486722538	SMP	1	637.53	76.30	
486738948	SMP	1	637.70	75.98	
486755444	SMP	1	638.37	79.82	
486772064	SMP	1	636.91	83.61	
486788678	SMP	1	637.59	90.63	
486805688	SMP	1	634.63	119.41	
486821892	SMP	1	631.42	168.15	
486838455	SMP	1	627.23	216.05	
486855357	SMP	1	625.12	242.42	
486871758	SMP	1	623.94	247.21	
486888602	SMP	1	624.19	247.63	
486904818	SMP	1	625.67	246.31	
486921426	SMP	1	624.81	245.95	
486938106	SMP	1	624.19	244.37	
486954733	SMP	1	622.25	244.38	
486971303	SMP	1	623.87	243.84	
486987883	SMP	1	622.89	243.18	
487004727	SMP	1	624.22	241.34	
487021007	SMP	1	623.75	242.33	
487037548	SMP	1	621.98	242.28	
487054239	SMP	1	623.84	241.48	
487070908	SMP	1	624.60	241.81	
487087431	SMP	1	624.26	242.08	
487103913	SMP	1	623.39	241.77	
487120608	SMP	1	623.37	239.73	
487137170	SMP	1	622.84	240.19	
487153797	SMP	1	623.46	240.24	
487170423	SMP	1	622.39	240.83	
487187022	SMP	1	621.32	240.29	
487203595	SMP	1	621.51	240.78	
487220154	SMP	1	621.43	240.89	
487236714	SMP	1	621.19	239.97	
487253283	SMP	1	622.31	237.94	
487270116	SMP	1	619.95	238.97	
487286541	SMP	1	620.59	239.86	
487303339	SMP	1	620.61	240.42	
487319686	SMP	1	620.64	240.10	
487336416	SMP	1	620.29	240.52	
487353195	SMP	1	620.40	239.34	
487369523	SMP	1	620.63	239.01	
487386060	SMP	1	620.45	239.39	
487402734	SMP	1	621.41	239.34	
487419531	SMP	1	621.57	239.11	
487435924	SMP	1	621.14	240.11	
487452603	SMP	1	620.96	239.68	
487469588	SMP	1	620.94	239.34	
487485774	SMP	1	621.14	239.12	
487502343	SMP	1	622.98	237.86	
487519003	SMP	1	622.27	240.91	
487535746	SMP	1	619.98	253.59	
487552251	SMP	1	606.99	267.44	
487568954	SMP	1	NaN	NaN	
487585570	SMP	1	NaN	NaN	
487601922	SMP	1	595.37	543.59	
487618601	SMP	1	588.73	539.05	
487635040	SMP	1	-140.67	-255.59	
487651841	SMP	1	576.41	383.18	
487668217	SMP	1	580.53	219.37	
487684824	SMP	1	583.94	208.29	
487701514	SMP	1	583.96	214.75	
487718116	SMP	1	585.72	212.93	
487734724	SMP	1	586.48	216.10	
487751385	SMP	1	585.77	215.33	
487767857	SMP	1	586.68	215.34	
487784434	SMP	1	587.51	214.78	
487800966	SMP	1	584.77	214.75	
487817601	SMP	1	586.62	214.93	
487834150	SMP	1	588.33	214.62	
487850788	SMP	1	587.04	214.19	
487867404	SMP	1	587.81	214.40	
487884132	SMP	1	588.01	214.59	
487900542	SMP	1	588.50	214.12	
487917152	SMP	1	588.47	217.11	
487933759	SMP	1	589.59	216.56	
487950338	SMP	1	588.44	217.92	
487967358	SMP	1	588.58	217.92	
487983669	SMP	1	588.48	218.26	
488000936	SMP	1	590.01	218.93	
488016780	SMP	1	589.81	218.55	
488033408	SMP	1	589.04	219.47	
488050143	SMP	1	587.67	219.71	
488066716	SMP	1	588.34	221.37	
488083083	SMP	1	589.11	221.24	
488099793	SMP	1	588.78	221.12	
488116324	SMP	1	588.50	221.65	
488133282	SMP	1	587.47	223.79	
488149554	SMP	1	587.63	223.13	
488166249	SMP	1	586.93	223.67	
488182778	SMP	1	587.63	223.89	
488199345	SMP	1	587.51	223.66	
488215905	SMP	1	586.27	223.86	
488232561	SMP	1	586.64	224.60	
488249040	SMP	1	588.46	224.79	
488265704	SMP	1	588.27	224.87	
488282291	SMP	1	569.88	213.32	
488298837	SMP	1	558.96	203.25	
488315394	SMP	1	559.12	203.53	
488332214	SMP	1	559.84	204.04	
488348671	SMP	1	560.24	204.20	
488365228	SMP	1	560.92	202.92	
488381790	SMP	1	560.24	204.25	
488398519	SMP	1	561.73	203.20	
488415043	SMP	1	561.01	203.35	
488431574	SMP	1	562.38	202.50	
488448170	SMP	1	561.35	202.83	
488464854	SMP	1	561.85	202.21	
488481420	SMP	1	562.42	201.43	
488498085	SMP	1	561.69	200.85	
488514557	SMP	1	561.38	201.71	
488531348	SMP	1	561.06	199.77	
488547897	SMP	1	561.23	199.12	
488564422	SMP	1	562.83	199.39	
488580937	SMP	1	562.01	196.98	
488597570	SMP	1	561.49	196.59	
488614194	SMP	1	560.67	195.92	
488631330	SMP	1	561.22	195.07	
488647386	SMP	1	562.49	195.27	
488664080	SMP	1	561.89	193.95	
488680709	SMP	1	561.17	194.94	
488697272	SMP	1	561.18	193.44	
488713730	SMP	1	559.66	193.92	
488730341	SMP	1	559.91	192.10	
488746921	SMP	1	559.60	191.88	
488763469	SMP	1	572.69	202.22	
488780218	SMP	1	636.86	253.82	
488796727	SMP	1	666.34	276.80	
488813680	SMP	1	665.05	276.42	
488829961	SMP	1	665.03	276.88	
488846593	SMP	1	665.31	276.25	
488863140	SMP	1	664.70	277.17	
488879764	SMP	1	664.40	274.63	
488896687	SMP	1	664.52	274.40	
488912947	SMP	1	663.64	272.60	
488929439	SMP	1	662.17	272.14	
488946250	SMP	1	662.18	271.91	
488962853	SMP	1	660.44	271.02	
488979745	SMP	1	658.99	269.03	
488996005	SMP	1	656.82	267.88	
489012593	SMP	1	655.94	266.85	
489029229	SMP	1	653.20	265.26	
489045660	SMP	1	650.70	262.99	
489062228	SMP	1	651.49	261.88	
489078971	SMP	1	701.35	271.12	
489095424	SMP	1	797.02	286.34	
489112170	SMP	1	875.30	302.90	
489128681	SMP	1	887.07	301.97	
489145533	SMP	1	881.68	299.54	
489161909	SMP	1	874.84	301.96	
489178404	SMP	1	867.54	301.08	
489195062	SMP	1	861.69	301.85	
489211807	SMP	1	858.29	304.50	
489228134	SMP	1	848.92	302.21	
489244843	SMP	1	839.89	304.71	
489261405	SMP	1	834.05	306.29	
489277937	SMP	1	825.12	308.79	
489294508	SMP	1	817.34	307.47	
489311272	SMP	1	807.11	306.72	
489327852	SMP	1	800.11	307.43	
489344307	SMP	1	792.56	307.36	
489360914	SMP	1	782.58	308.07	
489377535	SMP	1	781.71	309.19	
489394340	SMP	1	846.10	339.20	
489411002	SMP	1	943.07	391.42	
489427414	SMP	1	1037.50	443.60	
489443922	SMP	1	1057.23	451.59	
489460569	SMP	1	1032.37	436.17	
489477130	SMP	1	1019.63	432.36	
489493673	SMP	1	997.50	420.67	
489510330	SMP	1	977.69	411.60	
489526939	SMP	1	962.00	405.45	
489543522	SMP	1	946.37	399.91	
489560153	SMP	1	932.20	392.32	
489576695	SMP	1	920.00	390.08	
489593456	SMP	1	905.96	383.56	
489610082	SMP	1	895.95	380.34	
489626432	SMP	1	888.39	377.63	
489643025	SMP	1	880.87	374.38	
489659713	SMP	1	870.07	370.72	
489676312	SMP	1	862.86	368.62	
489692838	SMP	1	855.31	365.56	
489709434	SMP	1	845.91	363.87	
489726046	SMP	1	838.41	360.28	
489742679	SMP	1	830.95	358.69	
489759494	SMP	1	823.38	357.24	
489775824	SMP	1	814.14	356.12	
489792444	SMP	1	820.21	346.29	
489809059	SMP	1	860.98	303.88	
489825675	SMP	1	889.71	245.11	
489842272	SMP	1	894.43	214.54	
489858852	SMP	1	891.09	207.37	
489875412	SMP	1	883.08	206.97	
489892088	SMP	1	878.11	205.12	
489908595	SMP	1	870.80	206.01	
489925235	SMP	1	866.60	206.19	
489941809	SMP	1	860.51	205.88	
489958372	SMP	1	855.78	206.93	
489974937	SMP	1	847.99	204.97	
489991550	SMP	1	845.53	205.28	
490008211	SMP	1	839.88	205.85	
490024820	SMP	1	833.99	206.02	
490041397	SMP	1	831.11	206.12	
490058056	SMP	1	824.98	204.13	
490074586	SMP	1	823.71	205.12	
490091158	SMP	1	821.21	208.42	
490107989	SMP	1	816.16	207.66	
490124417	SMP	1	771.54	202.48	
490140930	SMP	1	673.51	193.59	
490157529	SMP	1	626.55	191.34	
490174192	SMP	1	623.26	189.36	
490190977	SMP	1	621.25	188.84	
490207488	SMP	1	617.60	186.22	
490223920	SMP	1	610.33	185.09	
490240530	SMP	1	604.95	183.90	
490257462	SMP	1	599.37	182.96	
490273851	SMP	1	595.25	181.72	
490290248	SMP	1	589.49	181.42	
490306976	SMP	1	581.91	180.63	
490323471	SMP	1	578.68	177.70	
490340080	SMP	1	575.40	177.79	
490356684	SMP	1	571.08	177.52	
490373297	SMP	1	567.58	177.59	
490389941	SMP	1	564.16	177.27	
490406503	SMP	1	559.57	179.05	
490423252	SMP	1	555.35	178.89	
490439679	SMP	1	550.28	180.42	
490456549	SMP	1	544.99	180.30	
490472812	SMP	1	530.89	157.78	
490489410	SMP	1	521.91	141.58	
490506065	SMP	1	520.83	139.25	
490522744	SMP	1	518.15	138.09	
490539455	SMP	1	515.48	134.57	
490556106	SMP	1	516.10	130.81	
490572414	SMP	1	515.73	128.29	
490589075	SMP	1	512.42	125.68	
490605808	SMP	1	510.92	123.11	
490622354	SMP	1	508.43	119.20	
490638811	SMP	1	503.99	116.78	
490655713	SMP	1	500.36	114.68	
490671943	SMP	1	497.04	114.27	
490688881	SMP	1	493.90	115.52	
490705186	SMP	1	503.82	120.31	
490721819	SMP	1	590.21	155.38	
490738438	SMP	1	693.15	192.27	
490755085	SMP	1	725.22	203.29	
490771548	SMP	1	719.86	201.14	
490788251	SMP	1	713.62	201.77	
490804833	SMP	1	708.94	200.98	
490821488	SMP	1	702.48	199.03	
490838013	SMP	1	699.17	196.54	
490854653	SMP	1	692.79	194.05	
490871284	SMP	1	686.04	193.21	
490887713	SMP	1	682.37	191.33	
490904371	SMP	1	675.52	189.85	
490920967	SMP	1	672.07	191.19	
490937568	SMP	1	667.82	190.07	
490954060	SMP	1	665.39	189.93	
490970853	SMP	1	660.26	190.47	
490987644	SMP	1	655.88	190.28	
491004787	SMP	1	654.14	190.90	
491020528	SMP	1	649.63	189.84	
491037078	SMP	1	648.89	186.33	
491053847	SMP	1	642.96	185.75	
491070268	SMP	1	640.24	182.38	
491087104	SMP	1	638.29	184.32	
491103419	SMP	1	648.14	206.81	
491120054	SMP	1	646.66	215.57	
491136728	SMP	1	642.58	216.36	
491153283	SMP	1	638.45	217.79	
491169789	SMP	1	635.19	217.28	
491186929	SMP	1	632.25	218.70	
491203019	SMP	1	628.50	219.03	
491219759	SMP	1	625.51	218.95	
491236195	SMP	1	623.25	218.29	
491252958	SMP	1	621.71	218.02	
491269755	SMP	1	619.81	216.91	
491286046	SMP	1	617.08	216.97	
491302561	SMP	1	617.09	217.13	
491319304	SMP	1	614.64	216.71	
491335766	SMP	1	614.32	217.55	
491352428	SMP	1	661.25	210.32	
491369027	SMP	1	748.75	203.57	
491385614	SMP	1	808.54	198.37	
491402213	SMP	1	808.97	197.50	
491418894	SMP	1	803.09	201.71	
491435401	SMP	1	792.79	201.57	
491451943	SMP	1	784.26	204.52	
491468567	SMP	1	774.02	204.17	
491485355	SMP	1	761.12	204.43	
491501786	SMP	1	746.61	205.15	
491518354	SMP	1	735.97	207.25	
491534926	SMP	1	729.33	206.51	
491551502	SMP	1	722.67	206.62	
491568216	SMP	1	712.43	207.11	
491584935	SMP	1	707.86	207.56	
491601458	SMP	1	702.32	205.63	
491618017	SMP	1	696.12	205.83	
491634532	SMP	1	691.07	203.13	
491651431	SMP	1	687.78	199.60	
491667709	SMP	1	684.25	199.55	
491684307	SMP	1	678.49	200.26	
491700920	SMP	1	692.21	202.39	
491718458	SMP	1	726.76	222.71	
491734076	SMP	1	724.15	227.31	
491750743	SMP	1	717.96	229.26	
491767581	SMP	1	713.19	229.10	
491783965	SMP	1	711.36	232.08	
491800427	SMP	1	708.91	232.52	
491817033	SMP	1	708.77	230.99	
491833620	SMP	1	707.29	232.15	
491850887	SMP	1	706.87	232.51	
491866843	SMP	1	706.27	231.89	
491883396	SMP	1	704.50	233.90	
491900052	SMP	1	700.43	232.10	
491916865	SMP	1	700.38	230.59	
491933718	SMP	1	698.95	226.18	
491949820	SMP	1	694.58	222.99	
491966450	SMP	1	643.50	209.34	
491983696	SMP	1	623.99	204.41	
491999710	SMP	1	622.20	201.93	
492016186	SMP	1	620.20	200.52	
492032814	SMP	1	619.67	199.03	
492049448	SMP	1	621.04	198.95	
492066096	SMP	1	620.60	202.78	
492082551	SMP	1	621.84	203.48	
492099429	SMP	1	621.40	204.34	
492115806	SMP	1	623.41	206.67	
492132614	SMP	1	624.03	205.69	
492148978	SMP	1	626.79	207.28	
492165990	SMP	1	626.39	207.49	
492182205	SMP	1	629.23	203.92	
492198778	SMP	1	628.66	203.98	
492215510	SMP	1	636.05	219.30	
492231915	SMP	1	661.46	297.96	
492248551	SMP	1	657.17	383.94	
492265148	SMP	1	654.12	432.85	
492281773	SMP	1	653.05	424.32	
492298431	SMP	1	650.67	416.75	
492314944	SMP	1	649.20	407.55	
492332030	SMP	1	648.13	403.72	
492348219	SMP	1	647.18	395.19	
492364740	SMP	1	645.02	389.80	
492381323	SMP	1	643.74	383.32	
492397986	SMP	1	641.00	379.48	
492414518	SMP	1	639.32	372.16	
492432314	SMP	1	638.13	367.48	
492447963	SMP	1	635.15	360.51	
492464451	SMP	1	633.33	353.66	
492480908	SMP	1	630.69	346.14	
492497506	SMP	1	628.83	338.41	
492514143	SMP	1	625.73	334.84	
492530754	SMP	1	576.25	343.70	
492547342	SMP	1	489.82	364.28	
492563876	SMP	1	456.05	371.30	
492580487	SMP	1	462.71	363.81	
492597198	SMP	1	466.77	358.48	
492613646	SMP	1	473.65	352.42	
492630192	SMP	1	479.28	347.31	
492646823	SMP	1	485.74	339.10	
492663473	SMP	1	490.38	337.05	
492680040	SMP	1	497.62	332.06	
492696619	SMP	1	506.42	328.34	
492713227	SMP	1	489.26	325.88	
492730191	SMP	1	457.19	325.96	
492746444	SMP	1	468.63	322.56	
492763091	SMP	1	482.90	317.21	
492780476	SMP	1	494.75	314.61	
492796187	SMP	1	507.80	312.53	
492812787	SMP	1	520.89	308.26	
492829486	SMP	1	533.75	305.14	
492845997	SMP	1	546.98	304.11	
492862625	SMP	1	559.98	301.34	
492879255	SMP	1	569.22	298.44	
492895823	SMP	1	577.19	294.65	
492912419	SMP	1	586.41	293.27	
492929014	SMP	1	591.78	293.52	
492945568	SMP	1	595.44	291.91	
492962142	SMP	1	600.79	290.72	
492978822	SMP	1	603.80	288.19	
492995590	SMP	1	605.04	291.00	
493012023	SMP	1	606.47	290.56	
493028548	SMP	1	607.96	289.15	
493045338	SMP	1	608.45	288.83	
493061976	SMP	1	609.62	288.67	
493078267	SMP	1	571.08	292.19	
493094888	SMP	1	527.62	300.51	
